epoch,reward,error
0,-31.9,5.98247440445841
1,-33.1,6.847627326307997
2,-35.35,7.901107517304141
3,-35.85,5.694514904713131
4,-36.15,6.7696011699360845
5,-31.65,6.45193769343753
6,-33.65,6.521311217845687
7,-31.95,7.851592195217477
8,-33.65,7.065939427988327
9,-32.75,6.048760203545847
10,-35.8,7.124605252222751
11,-34.95,6.522844471547669
12,-34.3,6.870953354520754
13,-34.7,6.4039050586341455
14,-31.1,4.380639222761902
15,-36.65,7.901107517304141
16,-34.75,8.005466882075025
17,-32.75,5.512485827646181
18,-33.85,6.821106948289259
19,-34.8,7.166589146867567
20,-34.15,6.459682654743962
21,-33.7,7.218725649309579
22,-34.4,6.909413868049879
23,-32.2,5.537147279962852
24,-34.9,5.76107628833363
25,-36.15,7.989211475483673
26,-31.8,4.057092555020159
27,-31.3,4.208325082500163
28,-35.8,7.3047929470998705
29,-32.3,5.254521862167859
30,-34.15,4.703987670051868
31,-37.8,7.372923436466705
32,-34.65,6.373970505109041
33,-35.95,6.103072996450233
34,-35.15,7.391041875135062
35,-36.7,6.083584469702052
36,-35.55,7.5860068547293045
37,-35.7,6.656575696257048
38,-32.35,7.009101226262893
39,-33.65,6.994819511610003
40,-39.1,5.98247440445841
41,-35.15,5.002749244165652
42,-36.55,6.328309410893244
43,-35.8,5.653317610041028
44,-34.85,7.19218325684211
45,-32.7,5.080354318352215
46,-36.0,6.418722614352485
47,-33.05,6.320403468133977
48,-36.3,7.128113354878695
49,-32.6,5.0039984012787215
50,-32.65,6.665395712183936
51,-33.9,5.539855593785816
52,-31.35,5.7989223136717385
53,-31.95,5.936960501805616
54,-35.2,6.78675180038286
55,-33.25,6.130864539361475
56,-31.75,4.825712382643624
57,-33.55,5.219913792391595
58,-29.35,3.5535193822462827
59,-31.45,6.484404367403378
60,-33.55,7.0955972264496525
61,-31.4,5.598214000911362
62,-30.65,5.668112560632507
63,-31.75,5.664582950226786
64,-32.1,5.467174773134658
65,-31.95,5.598883817333594
66,-32.15,5.5792024519639005
67,-28.5,4.410215414239989
68,-30.05,4.488596662655267
69,-32.45,5.229483722127835
70,-31.75,6.464325177464389
71,-30.35,4.015905875391005
72,-31.8,5.954829972383762
73,-30.6,4.608687448721166
74,-31.05,5.093868863643822
75,-29.95,3.993432107849086
76,-33.5,5.6964901474504455
77,-31.45,5.517925334761245
78,-28.9,1.7860571099491749
79,-28.95,4.944441323344833
80,-33.8,9.362691920596342
81,-32.2,9.206519429187125
82,-27.55,5.074199444247339
83,-29.35,5.47060325741138
84,-30.9,8.154140052758475
85,-29.6,5.782732917920384
86,-28.25,3.3147398087934445
87,-28.4,5.01398045468867
88,-29.75,4.69973403502794
89,-31.5,7.290404652692469
90,-32.35,8.787917842128476
91,-30.45,6.785830826066915
92,-32.15,6.247199372518857
93,-29.8,6.337191807101943
94,-33.2,8.12773031048644
95,-33.8,8.97552226892675
96,-32.25,7.034735247328076
97,-28.2,3.487119154832539
98,-33.8,9.882307422864358
99,-31.45,5.713799086422273
