epoch,reward,error
0,80.7,50.991273763262676
1,56.4,39.20510170883376
2,66.3,47.88851636874961
3,41.6,39.41877725145721
4,57.1,38.644404510873244
5,85.7,85.38916793130146
6,86.4,112.5639373867137
7,126.6,122.88873015862762
8,135.9,134.47747023200577
9,200.8,131.35965895205422
10,169.5,156.0805881588098
11,255.7,165.98225808802576
12,285.3,149.7815409187661
13,355.2,146.3945354171391
14,391.7,110.8914333932067
15,375.3,154.79570407475785
16,415.9,133.92008811227686
17,416.3,114.5116151313918
18,443.8,87.11808078694112
19,467.0,75.38302196118168
20,448.3,113.2647782852198
21,492.8,68.3268614821433
22,471.8,119.98649924053956
23,502.0,72.15815962176418
24,525.3,80.45191110222305
25,517.0,79.95873935974728
26,526.8,71.42660568723674
27,533.5,75.31766061157236
28,557.7,80.75710495058624
29,551.8,88.61354298300007
30,575.0,68.78808036280705
31,576.1,71.62813692956142
32,592.7,74.75366211765146
33,594.7,78.43283751082834
34,606.0,70.95068710026705
35,609.9,65.96203453502628
36,622.6,70.87481922375534
37,645.8,73.67469036243044
38,642.6,74.00297291325532
39,666.8,75.28983995201476
40,670.9,81.58792802859992
41,688.0,86.16263691415206
42,698.3,75.4805272901561
43,695.6,84.98846980620371
44,712.1,80.38774782266263
45,716.6,75.61243284010904
46,731.7,77.8364310589842
47,728.5,76.29646125476593
48,751.5,76.00756541292452
49,765.0,87.04366720215779
50,774.7,74.45340824972354
51,780.4,82.65978465977273
52,787.0,87.56140702387097
53,804.6,83.72598163055481
54,816.6,78.03358251419705
55,822.7,90.4351148614298
56,830.0,79.13027233619255
57,853.1,87.27995187899683
58,853.8,82.40849470776664
59,860.2,89.93086233323909
60,879.8,82.56609473627779
61,884.2,88.24262008802775
62,892.4,87.32376537919102
63,914.7,67.9507910182067
64,901.8,71.83842982693872
65,917.2,71.22752277034489
66,931.7,58.877075334972275
67,941.0,64.56469623563639
68,939.9,55.85508034189907
69,952.4,55.279652676188185
70,973.0,44.043160649526506
71,955.4,53.426959486760985
72,973.9,43.00453464461626
73,978.3,38.47219775370261
74,991.9,31.102893756047845
75,987.7,36.49260198999244
76,995.6,27.58695343817435
77,997.5,21.041625412500814
78,1005.8,9.65194280961092
79,1000.1,28.562037742430082
80,1004.2,17.808986495586996
81,1005.1,14.86573240711672
82,1007.2,10.51475154247593
83,1010.0,0.0
84,1009.3,3.051229260478472
85,1009.2,3.487119154832539
86,1009.6,1.7435595774162695
87,1010.0,0.0
88,1010.0,0.0
89,1010.0,0.0
90,1010.0,0.0
91,1010.0,0.0
92,1010.0,0.0
93,1010.0,0.0
94,1010.0,0.0
95,1010.0,0.0
96,1010.0,0.0
97,1010.0,0.0
98,1010.0,0.0
99,1010.0,0.0
