epoch,reward,error
0,-0.17619477492875998,1.2042553264994456
1,0.0731635298431741,1.1385743754866344
2,0.15692631892838982,0.7706888162752242
3,0.20321688477504068,0.65485521526272
4,0.39363276734613856,1.048408608149243
5,0.4321881176276765,1.1714061165239291
6,0.5230510415622932,1.0083488009163235
7,0.797095828555134,1.1177437568551671
8,0.7716767752408138,1.159571088244607
9,0.7171955795072681,0.9597863095074989
10,0.6700877367898757,1.2459950660829946
11,0.9428936929902654,1.3044300399831625
12,1.0535356606555777,1.1582200497485378
13,0.8841463095047329,1.2603974383354064
14,1.1833075416355765,1.0867494830953146
15,1.291651463486126,1.642300942364687
16,1.2285401835176186,1.2084476592170454
17,0.9919383305045271,1.8757315589723635
18,1.5930706004741677,1.3332712262881736
19,1.5314827569050968,1.257698137682802
20,1.7778340070306242,1.30577961214095
21,1.942938034925239,1.3227801658040528
22,1.832871347245835,1.3272735027773053
23,2.034919643132535,1.3001324678952186
24,1.9639817897608978,1.662912178660827
25,1.875845747291261,1.3627279992489827
26,2.203619597601754,1.3131503751131717
27,2.1474779261492554,1.3705138402637635
28,2.0591636018081423,1.3337510613343173
29,2.0949278132896536,1.469123916543704
30,2.3299595475247386,1.3690064309654573
31,2.283555159357906,1.2586486114395727
32,2.466324128890214,1.337339844575424
33,2.4554699504851105,1.4340264095461228
34,2.3636794487800437,1.531181734506786
35,2.3753805167170152,1.3969065251666972
36,2.592418362940612,1.3641981549798095
37,2.6693407309729453,1.3969135350192077
38,2.527528709556941,1.3428739219403372
39,2.503817340798817,1.5411300326049642
40,2.5853806908367654,1.3634849374278277
41,2.708456772067688,1.3830283544082789
42,2.543220134120045,1.3555814332843656
43,2.691665177995881,1.2728613832414466
44,2.803695730549623,1.2613241070465675
45,2.7698063385203,1.261387229890195
46,2.919860218197532,1.434614830324664
47,2.9209422082199423,1.3569440472544139
48,2.953948072751084,1.2685904727315493
49,2.9129489158130686,1.2291272978961265
50,2.9784257916094434,1.3337433807300336
51,2.8423534466063067,1.254870658251228
52,3.012708516699271,1.3494215946214272
53,2.971015498522336,1.4448845235405952
54,2.9937754890419455,1.4110963207950202
55,3.0137123570110798,1.2209437570468924
56,2.950879221209549,1.3923753324953816
57,3.063533717637371,1.3147717020967535
58,2.7993763810075656,1.375830838582713
59,3.0642821577178068,1.3201985703696582
60,3.1096513669764767,1.2504450270388974
61,3.0228342633267973,1.317665322996454
62,3.20772498588016,1.268135609294531
63,2.9931963042482717,1.1846743972590479
64,3.1042808069739722,1.3361009633947678
65,3.1977595888060812,1.3095684263460563
66,2.899495248551674,1.3499187436833473
67,3.122216094956565,1.3163177051295616
68,3.1015678185716173,1.3704051477630113
69,3.1457063123509386,1.196035273118905
70,2.9937956611286376,1.366340833368735
71,3.0867110821705013,1.3811536128528925
72,3.3066755578548195,1.1486282513575938
73,3.2192123283079384,1.3093388152605177
74,3.1333085238034517,1.3901189966054575
75,3.3871462159491865,1.2301494910491417
76,3.1907248965047192,1.2926173976722295
77,3.212486876861363,1.2948178769810197
78,3.069243165003607,1.2626724678229
79,3.3782724410334266,1.3537473433303697
80,3.272205718958271,1.3491328504325062
81,3.1483974835899717,1.6333341681741096
82,3.3092552659388934,1.28587529534409
83,3.1219463258447604,1.1773075913481863
84,3.2984510925973227,1.2857089576937069
85,3.4137878720237427,1.113636079702807
86,3.239962143155312,1.227673298569951
87,3.2710422126372367,1.272091290816471
88,3.393591112965902,1.2473637709109258
89,3.233791864636587,1.1571174514158553
90,3.1452418789721746,1.3311666175061472
91,3.3125409378260993,1.0744197425095983
92,3.3839566550739204,1.2212925356759503
93,3.3299041481529428,1.2105934603890318
94,3.381861563502612,1.3282319507667983
95,3.3709040973992175,1.0823811733098199
96,3.3674492451494498,1.2932828867566295
97,3.2357902623331913,1.2753452525938895
98,3.348766374459142,1.286353523276765
99,3.3759978656078853,1.1994382998616704
