epoch,reward,error
0,-0.571803761725,1.9912172982073566
1,-0.5234255154563099,2.535220755549374
2,-0.3294991365564111,1.3398439430235716
3,-0.7052374645658424,2.6629767919939793
4,-0.43483455588220193,1.5795667710022576
5,-0.8326132880891691,3.317207091506329
6,-0.41849631570322166,1.7181251067181478
7,-0.20425068825678191,1.083937288178962
8,-0.6655212865173787,2.3517777345532678
9,-0.24576169651981025,0.9945373597104789
10,-0.14568789058816153,0.8392377979701613
11,-0.5132417759020679,2.4816715111924124
12,-0.07099101224057341,0.6307919392856415
13,-0.03278750336627305,0.7813832461856521
14,-0.22321317576911553,1.1699674101820148
15,-0.2231363425266588,1.0669573596690478
16,-0.16855375630116246,1.1514356043739145
17,-0.11213525006551556,1.416674686944809
18,-0.31967313443086903,1.781194077786014
19,-0.30024151027755297,1.8559316806100872
20,-0.22716645618914025,1.3121422635950004
21,-0.24430073529060203,1.391444177356211
22,-0.3037749761375907,1.9269974939595906
23,-0.0755775273570452,0.9263636908324416
24,0.0582741731533571,0.9797005134045622
25,-0.21285349619129423,1.50528903755755
26,-0.06997059217725667,1.1339416003299272
27,0.03193038853268492,0.8452927450891272
28,-0.19949380769605693,1.2845196377850754
29,-0.06568430966889593,0.8816704631226686
30,0.12297213708661088,0.670156726362847
31,-0.2402174600012741,2.203811404930398
32,-0.06688753591029967,1.244617347369531
33,0.026866698005513393,0.9314445338275698
34,-0.17618167968981424,1.7759938462085618
35,-0.1328438217874271,1.3211815193271128
36,-0.010443958023874506,0.8688783739820676
37,0.11183670677479844,1.2535635236301277
38,0.06709099996510065,1.006680892687222
39,0.05596696561370956,0.8198380742882893
40,0.03525152150792555,0.9134616505073219
41,0.04085774219797161,1.3418634838876742
42,-0.1926995535945342,2.27893045684664
43,-0.10838399764016916,0.9770974482124273
44,0.10194297743149307,0.7246768881428403
45,-0.050828695714505524,0.9888444923599737
46,-0.05561522391380267,0.8909710000931453
47,-0.05185489042486997,1.6299321925811434
