epoch,reward,error
0,-0.3758328620458515,0.9731542397171395
1,0.24579173423185688,0.8061753376991895
2,0.3495593950273034,0.6017947786542085
3,0.36609257028638187,0.8259767838428643
4,0.3625674112239563,0.7913924544234875
5,0.345139059403595,0.5567484441529537
6,0.9567142834166342,1.24619289076475
7,0.8036269787704928,1.101525497328299
8,0.435678230683895,0.8074391379757856
9,0.923424185194202,1.341906879025967
10,1.203162695934522,1.3340229874447902
11,1.2976879835771555,1.462520627871417
12,2.5775392381019913,1.645417651377151
13,2.105219962366694,1.661045906028376
14,2.181072944105792,1.5734287414219743
15,2.640170198732272,1.6823851211689433
16,2.754290815194848,1.6262668879776838
17,3.0740215950961973,1.3994830074355942
18,3.3330663450947626,1.1597680606061724
19,3.1972909438946044,1.4736547429579725
20,3.3883977805369647,1.3082929581225797
21,3.007680288899423,1.248528223465452
22,3.420609208020591,1.1972526397753365
23,2.7190921615688284,1.5254892311370252
24,3.297414116688882,1.52123363393191
25,3.4353769318449254,1.2723670610331441
26,3.64598119471212,1.3000809105932198
27,3.1904888954749544,1.4828570844710323
28,3.486484527282774,1.1485580537702642
29,3.5735357164711075,0.8634369971108966
30,2.7839681518185757,1.2388408910601019
31,3.051192643227823,1.2072888705471392
32,3.046988676207395,1.492559060997262
33,3.2224839883949388,1.3288242920444058
34,2.8848258222967393,1.4892939388490454
35,3.3275228668511083,1.2731816109790783
36,3.5233548354409976,1.2503541452086937
37,2.88733148967136,1.3615089577386925
38,3.1966635335563636,1.6111258238510058
39,3.180618789725691,0.9083008025512177
40,3.4602797456904155,0.7477528028019851
41,3.6228733218013174,1.1195910163190268
42,3.00431997140493,0.9691660069760007
43,3.1258438908585013,1.5266227070270963
44,3.43394834930089,1.2342921606934276
45,3.268983846920772,1.23811616485201
46,3.206701296219156,1.5084041995963997
47,3.5092021533978914,1.040555926229012
48,3.2267905003530943,0.975314626363552
49,3.769238701326914,0.965533736296189
50,3.460233329032884,1.1885318183422393
51,3.408627496749986,1.3607317775547259
52,3.988573092391951,0.737510045791121
53,3.2725564525069415,1.5823580017830965
54,3.2749735423965474,1.1000508954122388
55,3.2129383940466334,1.1551158864087743
56,3.657916482998457,0.9850426346019215
57,3.479450307847101,1.1502905482255577
58,3.3377359723269073,1.2690190062957203
59,3.266513305685474,1.2254425621348348
60,3.8090770624053834,1.0826765642478982
61,3.3753817580272063,0.7683853912762869
62,3.726066726007963,1.0591547334014264
63,3.4693993030338035,1.3279275709404028
64,3.4431159368191357,1.0096631253373987
65,3.742159480758216,1.0232412549456478
66,3.9167656433057574,0.8395442610389977
67,3.7316296827549555,0.8516086869036742
68,3.433445182354596,1.091673199724327
69,3.733747672065418,0.866005031276353
70,3.2624534615189953,1.0532239253235265
71,3.5303001042306312,1.1116761097407164
72,3.4381490386149407,1.1610281535033014
73,3.7065380542590005,0.8018036659924663
74,3.096502130682019,1.1686585371640275
75,3.7046182986870826,0.8855754105218175
76,3.547469560550308,0.9594967051427571
77,3.56866220538964,1.0266702357767754
78,3.1984556504146626,1.2659751475266285
79,3.58994469844058,0.9234453716751676
80,3.7544756002687807,1.1838084084765388
81,3.239527279814825,1.195871772011415
82,3.650532875335968,1.0246677000339046
83,3.3801858773400384,0.8939866934522833
84,3.6365170715144437,1.002077892571283
85,3.494908846389656,1.4539747343648493
86,3.8184399432968683,0.8808085534972281
87,3.7276832837547835,0.7443775427114069
88,3.3891979795542078,0.9498039316571715
89,3.496011340009619,1.1002451649534235
90,3.448281907102367,0.7533468835389856
91,3.9273600429338336,0.7523872252444365
92,3.349934755719654,1.252383048805085
93,3.393687084859571,1.0698927246578696
94,3.480980483352107,0.8495478712562228
95,3.676892029571158,0.8437226669714173
96,3.5683731827932688,1.1577842545474393
97,3.4707323741593337,0.8934886089111262
98,3.417385305326648,1.083749528552516
99,3.76073017252358,0.8393726052408533
