epoch,reward,error
0,-0.2038490158548619,1.5396802096668116
1,-0.15102969742363348,0.8341480535123109
2,-0.42066847637693583,1.5685119907704028
3,-0.09528161302062595,0.931668806555077
4,-0.23726671821940326,1.5436532701492576
5,-0.417332429606756,1.806276381915604
6,-0.3988044205447505,1.6078345958786286
7,-0.06413556311059997,0.5891608080109396
8,-0.025137838349886747,1.0557501831527474
9,-0.12860207934679774,1.1969161737457086
10,-0.2885956154615968,1.8498246459153822
11,-0.3402612291193938,2.1180927058412236
12,0.013060861528668012,1.1990718081296692
13,-0.13734669081729206,0.9648329960213031
14,0.04993034993028044,0.71898129451446
15,-0.13624162656132463,1.2986444044763727
16,-0.12870956553899374,1.3674868500309507
17,-0.014317156080431614,1.168038049689405
18,0.011333129737168345,1.3851610005628188
19,0.08057183468736306,1.1895648200779079
20,0.15278531070354912,0.9230905098264657
21,0.060953165190361,1.0297918847823226
22,0.09421706396536418,0.8381491561368452
23,0.21841082123725783,0.8342323490833639
24,0.07141125363164584,1.8042087286436055
25,0.16188875998368027,0.8032016279742054
26,0.03957568953167226,0.9113341648065674
27,0.25895463316819556,0.7345121802418582
28,-0.0910618799308161,2.843517313545592
29,0.0816534044532374,0.9922138167162949
30,0.08590582956591745,1.2509570726467665
31,0.2203546490681441,1.5535848960495464
32,0.34228898707714367,0.920676691500847
33,0.284702751915629,1.5966582446714932
34,0.33712867834126165,0.904820764631148
35,0.40830185957906046,0.9903214796821457
36,0.3008304847530113,0.9165694653656858
37,0.35458116416452934,1.2016832482612703
38,0.39615554398562425,0.7941453690345224
39,0.3799085291810996,1.5014787332487811
40,0.4260780085900057,1.4544776832853785
41,0.24388740802447167,2.3995415026889413
42,0.46628903495239277,1.3028727454531481
43,0.6553610411322585,1.1286016556484126
44,0.5524080777132846,1.3349463531005283
45,0.5624563708266824,1.1317054064845213
46,0.5934238458708614,1.4668974637609726
47,0.4234079253197705,1.6888554612516409
48,0.6851296046474258,1.2887274341524
49,0.6038695347793938,1.3833013417545583
50,0.7969310116080885,1.3587181897286438
51,0.7598339002137319,1.5405525231407398
52,0.8636081030617746,1.3828590986299072
53,0.7644589156505914,1.5538608777495544
54,0.8843822059154463,1.3959307913074963
55,0.9491268088277445,1.594541933168952
56,0.882020390209279,1.4637748624212723
57,1.0284913821598152,1.4629160919899917
58,0.875329360685845,1.4590354312705478
59,1.1433465813441046,1.489110143111482
60,0.867387663207627,1.8876309395683666
61,1.1211977539698041,1.7210993693422643
62,0.9754640547349085,1.5281867179199606
63,0.9629158770772492,1.6365417594781333
64,1.158286080429994,1.5344793692494885
65,1.0143857130519316,1.572076975407487
66,1.1867797836218146,1.6199450143353362
67,1.1982205171155567,1.6354167917906204
68,1.1109872894232937,1.6182163462480725
69,1.13942015887803,1.4829097291110591
70,1.2671037177368776,1.550131386372978
71,1.2249168017096428,1.6092214999141738
72,1.0951246571169422,1.954380203556248
73,1.2158126368310476,1.6635501032048094
74,1.326658544277596,1.6858901294425381
75,1.337814301243958,1.7055009576328937
76,1.2578222512883064,1.5256245650739004
77,1.4092165105690089,1.6099953608826678
78,1.304431213630788,2.0388835317790197
79,1.3251050788304162,1.6686831958046353
80,1.1671776982890807,1.5449131768549733
81,1.3236212305515929,1.6534676952282925
82,1.3371645960649865,1.7641354372604923
83,1.3362946501105428,1.9063145065905103
84,1.5437254045346824,1.7398199458448442
85,1.4866656379827023,1.8171152267545292
86,1.4322467406245167,1.7638414331533319
87,1.1592061016270727,2.672802199986413
88,1.4113180889589103,1.7283516448247662
89,1.5767014648046782,1.7641128880599977
90,1.3421085209980093,1.7449870494083735
91,1.5552812301152772,1.8242175020448395
92,1.4718995442570277,1.6387017184060666
93,1.1990207653774196,1.8124957489346813
94,1.418728572862334,1.7099836416536354
95,1.2718768229445545,1.6957518469591524
96,1.4960492924910342,1.6795572288502532
97,1.622639973880364,1.7147984380551666
98,1.4865529980731378,1.6356930641343983
99,1.4561925753541116,1.6900399528835497
