epoch,reward,error
0,-1000.0,0.0
1,-987.35,55.14007163578952
2,-906.15,212.0830674523546
3,-854.1,258.06528243837835
4,-768.45,301.2713851330724
5,-810.6,293.19283756599515
6,-835.8,270.40480764956834
7,-824.15,266.70475717542047
8,-750.95,298.8771444925155
9,-831.9,269.3252494661427
10,-686.9,324.61976218338896
11,-946.85,168.62540585570133
12,-770.35,296.07638794743497
13,-777.1,313.9135071958516
14,-875.25,249.5902391921607
15,-778.95,309.099251859334
16,-781.4,304.9189072524037
17,-730.55,290.15659134336414
18,-668.45,328.1096577365561
19,-837.7,279.3007518786872
20,-570.95,391.49897509444395
21,-480.15,388.56187087772776
22,-388.6,320.1273808970423
23,-465.65,394.166750880893
24,-358.55,329.19788501750736
25,-347.5,330.7514928159811
26,-437.3,353.3191333624603
27,-309.7,239.4834232259093
28,-360.35,323.15851760397715
29,-400.95,351.49900070981715
30,-394.8,351.91328477339414
31,-287.1,246.69229821784063
32,-315.1,266.1910779872233
33,-247.0,178.5992721149781
34,-347.1,297.01917446521867
35,-270.45,230.0218413542505
36,-310.15,292.6558174716505
37,-267.65,248.57982118426267
38,-230.9,183.65100054178853
39,-294.05,299.3600633017037
40,-224.0,186.83281296389026
41,-304.3,295.77848129977275
42,-213.05,185.23241481986892
43,-293.3,298.2824332742376
44,-204.35,183.97126813717406
45,-255.65,250.03965185546073
46,-262.45,248.7200182936629
47,-338.6,331.4749462629114
48,-221.0,182.54177604044506
49,-277.25,249.47161662201174
50,-245.45,213.11275771290653
51,-221.1,184.76522941289574
52,-201.9,186.98499939834747
53,-176.45,64.09873243676508
54,-290.65,299.3201087464723
55,-166.95,29.56091169094756
56,-293.3,298.9894814203336
57,-258.1,251.60403414889836
58,-269.25,251.01750436971523
59,-234.7,184.7287470860992
60,-209.55,183.65714660747616
61,-248.65,251.9105545625272
62,-159.85,30.33525177083586
63,-199.55,185.3924148933823
64,-325.65,337.8192231060867
65,-159.0,16.730212192318422
66,-207.75,183.83277047360193
67,-247.7,252.87311047242642
68,-192.3,124.8987990334575
69,-243.35,253.00203062426198
70,-297.05,302.94264721230655
71,-281.65,302.3581113514238
72,-234.3,222.14457004392435
73,-232.95,229.21485008611458
74,-259.35,261.368183794432
75,-243.0,253.1849126626624
76,-271.85,262.20722244057276
77,-181.2,37.67704871669224
78,-164.95,30.380051020365322
79,-208.05,184.36986603021654
80,-164.05,32.897530302440636
81,-163.6,26.17135839042368
82,-155.15,35.3712807232082
83,-154.9,22.68678029161476
84,-169.3,63.87965247244227
85,-207.35,185.07195222399318
86,-166.15,44.29252194219697
87,-201.9,185.008891678211
88,-156.6,28.75134779449478
89,-150.4,15.948040632002417
90,-199.7,185.30787894744248
91,-204.9,167.76170599990928
92,-232.6,256.73223404940796
93,-158.9,27.453415088108805
94,-195.45,186.25130200887185
95,-171.65,72.71607456401921
96,-149.05,30.775761566531543
97,-152.85,27.315334521107374
98,-237.35,255.6122600737297
99,-195.2,186.72937637126088
