epoch,reward,error
0,0.1275854938069919,0.4171693228665147
1,0.15623205488142042,0.4621251975934285
2,0.39540457440675586,0.8597987047614829
3,0.45631876593970927,0.8789998136844677
4,0.4034295509344769,0.9342326422608391
5,0.41779366036353033,1.060335049391289
6,0.6956368145982808,1.1141029891799548
7,0.5120963295166242,2.9198413509315966
8,0.8012110319816159,1.0937138637066204
9,1.1043195490936537,1.143828049381407
10,0.8355182014451924,1.6855567387804564
11,1.1304452109919092,1.2024004748943133
12,1.1572258986098611,1.2012743054929789
13,1.0949446809494148,1.1796849516773966
14,1.1077235053403465,1.717361609142141
15,1.0624131446492846,1.1227980218035039
16,1.1055664603457809,2.1190811258229294
17,1.2691114597164888,1.2168374608765673
18,1.2466694782595935,1.2655564871017493
19,1.3851007110057225,1.2730507363363968
20,2.1008326988266166,1.590829996162075
21,1.889813169227599,1.684876821914811
22,1.9132156746106097,1.58731841653822
23,2.252384646898572,1.7525187559950575
24,2.033912507417858,1.7419611031290076
25,2.156257711835254,1.6653260564301293
26,2.2354668265402116,1.7250021001884859
27,2.1729971401107493,1.7334464954650513
28,2.268857060965311,1.7210791734355673
29,2.3903197521212065,1.7173619664082875
30,2.2058395191595417,1.6686289221986097
31,2.2167214495259993,1.6304322369344246
32,2.6327298733058924,1.6782420008570804
33,2.3381548441071756,1.657124599522975
34,2.4784335101308907,1.6261460349555472
35,2.3167505664412924,1.6455914353684176
36,2.4906959366388657,1.5928243434690141
37,2.5559259658720643,1.609552937196484
38,2.5311494845955456,1.6713332204878804
39,2.6295838204653568,1.5979765548399725
40,2.5248040041326236,1.6320526925024608
41,2.6794798259060424,1.4492441623923955
42,2.702065411533704,1.5531606026009417
43,2.5337912272302234,1.6316585143915603
44,2.6930261815145995,1.4892303828196036
45,2.7035593913987093,1.4816927831214137
46,2.712917334207227,1.5538348444393864
47,2.6696759677277804,1.5353311358984358
48,2.5869712440459915,1.508410546603926
49,2.7099380030922213,1.4672044066420498
50,2.8288351657773494,1.5377968197622116
51,2.93170725301348,1.5217353055488065
52,2.734785304386227,1.5187198055749507
53,2.789847472832493,1.5598368298583083
54,2.937592256575725,1.4520952016821633
55,2.8608430960052407,1.407016225654483
56,2.9298996804822655,1.372120710909033
57,2.8904286823862644,1.5045023933775705
58,3.073630204364373,1.339509665051516
59,2.9880825684517567,1.4591656725166806
60,2.977605088527545,1.428067397264892
61,2.9730010862509664,1.5124920744350203
62,2.9109456880336206,1.4222819850884478
63,2.970185554653349,1.4081839286035784
64,3.0630751543643995,1.3540636099447665
65,2.8674961587091627,2.4319015547819145
66,3.1798773317571634,1.3458943193457815
67,3.048195309513835,1.4093527067454716
68,2.947120282224083,1.4046459178315798
69,3.20485658544264,1.2766011074267407
70,2.84869975375518,1.3378693707956957
71,3.169794829560085,1.361162578803873
72,3.1456750559954063,1.2797247006512407
73,2.950392456441589,1.3764102881890135
74,3.0965658716454327,1.2984108317211194
75,3.364444902545807,1.2874729531527604
76,3.1489935382833822,1.229107276194838
77,3.144179747963106,1.3513006928205225
78,3.05479908431203,1.2740960236508487
79,3.1929442629098204,1.3849191334294915
80,3.1764611277026455,1.245373564026341
81,2.961937648008211,1.3504308805136618
82,3.190712092901885,1.2030227521358345
83,3.1655431103266203,1.3811681082268799
84,3.1605457049326624,1.3113944344653001
85,3.1424890947223325,1.2841465683387199
86,3.148611222046619,1.2622561013206754
87,3.1527515679401548,1.3007666150949602
88,3.011323478040242,1.322679043750282
89,3.0713580745755036,1.3637314216599774
90,3.04923580986412,1.431635732668616
91,3.3348824492209057,1.1843439312456439
92,3.3136432531124886,1.262121196323285
93,3.184994400230134,1.3306258331687142
94,3.15302062756211,1.2494422560377052
95,3.000504341002448,1.454923472408151
96,3.1305951549643565,1.361907464377003
97,3.1145627699970593,1.266444652308522
98,3.0072020273192677,1.2291690843771113
99,3.2519876619139474,1.1433441093923387
